CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11922,245.17692,1,2481.64,0,2481.64,0,1,0,1,0,0,41,4000,2261.352187,176.531272,0.916667,12
C11924,786.483086,1,226.9,0,226.9,666.779555,0.833333,0,0.75,0.166667,4,25,1200,1391.068932,187.144712,0,12
C11925,7.03142,0.454545,502.33,424,78.33,0,0.416667,0.166667,0.166667,0,0,5,2500,844.120402,25.455716,0,12
C11926,4379.015578,1,996.64,860.5,136.14,3632.137219,0.916667,0.666667,0.416667,0.333333,4,27,14500,2034.929239,1064.251367,0,12
C11927,167.757298,1,320.72,0,320.72,0,0.916667,0,0.916667,0,0,20,1200,863.485864,186.52878,0,12
C11928,1199.555426,0.5,0,0,0,2831.836214,0,0,0,0.1,2,0,3000,707.767429,637.97592,0,10
C11929,5774.207136,1,2102.51,721.67,1380.84,3536.320402,0.916667,0.333333,0.916667,0.083333,7,37,15000,4711.567357,1308.759437,0,12
C11930,41.461969,0.272727,550.08,0,550.08,0,0.25,0,0.166667,0,0,4,6000,1104.875573,168.561947,1,12
C11931,1383.161918,1,0,0,0,55.212259,0,0,0,0.166667,2,0,1500,276.630198,504.836908,0,12
C11932,2572.878701,1,3975,3975,0,0,0.416667,0.416667,0,0,0,5,4000,2386.982592,667.024916,0,12
C11933,177.556406,0.818182,2228.35,1600.99,627.36,0,0.75,0.666667,0.583333,0,0,29,12000,1842.340524,110.44378,0.454545,12
C11934,538.995587,1,0,0,0,2156.577132,0,0,0,0.166667,2,0,1200,3303.660591,303.152869,0.111111,12
C11935,92.816307,1,345.66,45.65,300.01,0,0.75,0.083333,0.75,0,0,10,1000,383.914659,192.645506,0.25,12
C11936,1247.423771,1,0,0,0,503.562164,0,0,0,0.166667,3,0,1500,721.897274,273.128967,0,12
C11937,911.298036,1,954.15,425.35,528.8,0,0.833333,0.25,0.666667,0,0,12,1200,283.608489,282.489805,0,12
C11938,98.427228,1,389.24,0,389.24,0,0.666667,0,0.583333,0,0,11,8500,371.314009,178.045751,0,12
C11939,989.993863,0.909091,0,0,0,1110.807913,0,0,0,0.181818,7,0,1200,240.088742,283.359039,0,11
C11940,69.352136,1,636.15,0,636.15,0,0.833333,0,0.75,0,0,16,10000,837.801642,193.410391,0.333333,12
C11941,12.029327,0.272727,581.21,0,581.21,0,0.333333,0,0.333333,0,0,11,4000,1333.87748,32.779615,0,12
C11942,1265.781431,1,1585.79,1257.32,328.47,0,1,0.416667,1,0,0,22,3000,338.977714,399.110239,0,12
C11943,3682.768495,1,1194.15,987.59,206.56,1074.785954,1,0.25,0.916667,0.416667,10,52,4050,2121.026757,1837.003889,0,12
C11944,210.993146,0.818182,90.51,90.51,0,0,0.083333,0.083333,0,0,0,1,6500,1240.766161,230.983088,0,12
C11945,3171.17541,1,109.16,0,109.16,4586.702891,0.083333,0,0.083333,0.333333,10,1,6000,598.08223,1307.447265,0,12
C11946,311.121985,1,744.09,689.09,55,0,1,1,0.166667,0,0,19,7500,652.002188,171.056157,0,12
C11947,3310.573808,1,717.14,649.14,68,0,0.5,0.333333,0.083333,0,0,7,12500,1372.959063,775.796181,0,12
C11948,408.948673,0.272727,0,0,0,1871.859929,0,0,0,0.083333,1,0,10000,3902.376688,124.094651,0.090909,12
C11949,131.342635,0.636364,1160.65,1160.65,0,0,0.5,0.5,0,0,0,8,13000,1113.408654,93.234625,0.3,12
C11950,365.005559,1,421.04,341,80.04,0,0.333333,0.083333,0.333333,0,0,6,4000,1386.413639,110.535797,0,12
C11951,26.599993,0.545455,329.38,23.65,305.73,0,0.333333,0.083333,0.25,0,0,7,10500,1034.7342,222.733821,1,12
C11952,1117.461472,1,0,0,0,1377.191285,0,0,0,0.714286,11,0,1500,171.694194,149.40891,0,7
C11953,26.216029,0.545455,615.16,0,615.16,0,0.833333,0,0.833333,0,0,44,14000,1560.047704,81.334001,0.363636,12
C11954,1106.697298,1,1260.13,1260.13,0,0,0.2,0.2,0,0,0,3,6500,1556.574701,238.440314,0,10
C11955,2205.471982,1,3278.42,1640.05,1638.37,0,1,0.666667,1,0,0,147,6000,2726.198575,966.350823,0,12
C11956,1722.910058,1,45.45,45.45,0,1654.212185,0.083333,0.083333,0,0.416667,5,2,4000,511.525617,439.577818,0,12
C11957,1672.969871,1,0,0,0,74.812657,0,0,0,0.083333,1,0,2100,341.940624,754.672615,0,12
C11958,1333.896193,1,233.31,0,233.31,1432.955059,1,0,0.857143,0.285714,3,7,1500,310.700827,298.330185,0,7
C11959,1329.826951,1,1304.96,1304.96,0,18.427395,0.25,0.25,0,0.083333,1,7,7500,625.414678,402.131301,0,12
C11960,117.063942,0.909091,1035.05,64.9,970.15,0,0.75,0.083333,0.666667,0,0,10,3000,1336.493092,154.164663,0.777778,12
C11961,559.151424,1,94,94,0,0,0.25,0.25,0,0,0,3,5500,254.733329,218.279194,0,12
C11962,10.160744,0.636364,82.04,0,82.04,0,0.5,0,0.5,0,0,6,2000,139.914571,153.668941,0,12
C11963,5206.452425,1,0,0,0,3256.756231,0,0,0,0.375,6,0,9500,996.182712,1093.098388,0,8
C11964,2623.967336,1,3005.89,2438.85,567.04,0,0.916667,0.75,0.75,0,0,40,5500,1245.201203,679.379333,0,12
C11965,2297.324675,1,4474.43,3544.31,930.12,1508.526487,0.916667,0.75,0.416667,0.166667,3,44,5500,9481.484058,846.555233,0.083333,12
C11966,7248.040967,1,0,0,0,3990.963781,0,0,0,0.666667,24,0,8500,2645.690806,2530.438744,0,12
C11967,1917.977989,1,0,0,0,6022.786892,0,0,0,0.083333,1,0,6500,7189.695757,626.075406,0.166667,12
C11968,206.376314,1,1886.21,1230.31,655.9,0,1,1,1,0,0,65,3000,2089.598011,170.955794,0.083333,12
C11969,5283.566994,1,202.31,116.09,86.22,1564.285475,0.333333,0.166667,0.166667,0.666667,17,5,9500,1384.838966,1266.931932,0,12
C11970,102.055178,0.727273,999.19,586.29,412.9,0,0.583333,0.25,0.416667,0,0,16,7500,2181.215224,148.095996,0.875,12
C11971,3360.689054,1,794.1,0,794.1,8095.180408,0.833333,0,0.75,0.666667,10,10,9500,4897.570343,1460.924018,0,12
C11972,1046.787477,1,517.08,282.6,234.48,0,0.75,0.333333,0.583333,0,0,13,1200,477.482016,345.156866,0,12
C11973,869.091492,1,438.22,263.5,174.72,0,0.416667,0.25,0.166667,0,0,6,3000,336.521212,381.780101,0,12
C11974,5292.905315,1,5539.68,2603.79,2935.89,0,1,0.916667,1,0,0,273,6000,3597.677582,3838.484817,0,12
C11975,1856.325339,0.818182,670.5,516.9,153.6,5603.126858,0.545455,0.272727,0.363636,0.727273,107,9,7000,9221.922948,537.180986,0.142857,11
C11976,127.240494,1,760.36,89,671.36,0,1,0.083333,1,0,0,17,2500,371.387459,176.24916,0.090909,12
C11977,2282.814895,1,1522.72,1059.38,463.34,1905.919704,1,0.833333,1,0.25,3,38,9500,4419.287987,613.846694,0,12
C11978,859.07875,1,0,0,0,909.986628,0,0,0,0.166667,2,0,3500,1408.880515,244.822266,0,12
C11979,5403.208353,1,1085.85,1025.19,60.66,1252.18184,0.5,0.5,0.166667,0.583333,18,19,6000,1572.554124,1921.636378,0,12
C11980,1941.539209,1,1366.74,95.94,1270.8,0,1,0.083333,1,0,0,20,6300,495.133413,500.750411,0,12
C11981,5418.305735,1,0,0,0,5051.791781,0,0,0,0.666667,29,0,8000,1476.335057,1555.563621,0,12
C11982,11955.30817,1,0,0,0,2108.302563,0,0,0,0.666667,22,0,13000,3933.35535,5601.587776,0,12
C11983,1224.513636,1,529.34,186.03,343.31,1108.666511,0.833333,0.166667,0.583333,0.25,6,17,1200,467.463129,856.600588,0,12
C11984,817.793943,1,478.28,189.03,289.25,945.547556,0.545455,0.181818,0.363636,0.090909,1,7,2400,635.314875,259.501896,0,11
C11985,4382.112084,1,294.75,0,294.75,4945.02074,0.75,0,0.75,0.916667,25,11,4000,6445.786897,6059.764322,0,12
C11986,9264.786223,1,0,0,0,4158.61262,0,0,0,0.333333,5,0,9500,2535.922657,2245.846623,0,12
C11987,6512.478876,1,98,98,0,3320.07679,0.125,0.125,0,0.875,52,1,7000,1304.362846,1642.26745,0,8
C11988,31.941802,1,417.96,0,417.96,0,1,0,1,0,0,13,2000,472.60055,175.276653,1,12
C11989,30.863497,0.818182,143.36,0,143.36,736.547491,0.666667,0,0.666667,0.416667,5,8,1500,1377.984542,123.057328,0.75,12
C11990,1469.720674,1,0,0,0,170.376441,0,0,0,0.333333,5,0,1500,395.486928,513.397785,0,12
C11991,332.888212,1,419.56,74,345.56,0,1,0.25,0.916667,0,0,26,3000,473.166128,193.267629,0,12
C11992,2421.943818,1,612,76,536,2197.163192,0.916667,0.083333,0.833333,0.416667,10,14,2500,2483.286273,1036.05709,0,12
C11993,2200.566765,1,296.4,0,296.4,0,1,0,1,0,0,12,6000,631.025111,487.037113,0,12
C11994,1719.310566,1,0,0,0,259.91508,0,0,0,0.166667,2,0,1950,458.841298,601.121867,0,12
C11995,2247.126627,0.5,0,0,0,6634.23196,0,0,0,0.4,12,0,7000,316.025009,1206.81646,0,10
C11996,1663.967468,1,0,0,0,2123.721395,0,0,0,0.333333,9,0,2500,1566.483167,391.114652,0,12
C11997,1402.776239,1,0,0,0,36.202957,0,0,0,0.181818,2,0,1500,152.324616,3244.712702,0,11
C11998,9459.138771,1,878.11,159.91,718.2,5247.419951,1,0.25,0.916667,0.5,8,16,15000,1987.085155,2931.217581,0,12
C11999,4626.278301,1,0,0,0,9579.677222,0,0,0,0.5,9,0,5000,613.553141,633.691762,0,6
C12000,113.703142,0.363636,0,0,0,498.463933,0,0,0,0.083333,1,0,6500,851.637227,179.172425,0,12
C12001,168.539199,1,176.73,109,67.73,0,0.333333,0.083333,0.166667,0,0,4,5000,197.074177,173.057909,0,12
C12002,662.022698,0.875,280,280,0,2276.320971,0.125,0.125,0,0.25,2,1,3000,1914.038297,129.180504,0.142857,8
C12004,1302.78269,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1500,351.864266,5104.500905,0,12
C12005,517.118528,0.5,280.24,280.24,0,1295.246094,0.125,0.125,0,0.25,2,2,11000,6684.559773,77.662523,0,8
C12006,5598.864288,1,7194.53,6678.26,516.27,14200.89313,1,1,1,0.833333,37,69,15500,12487.36815,2074.900111,0.083333,12
C12007,6537.800686,1,1885.94,75,1810.94,2099.802521,0.916667,0.083333,0.916667,0.416667,6,29,8500,1625.320799,1608.307521,0,12
C12008,1308.302091,1,918.67,918.67,0,0,0.583333,0.583333,0,0,0,22,1800,258.034145,376.716571,0,12
C12009,1009.062757,1,702.4,265.6,436.8,0,1,0.25,1,0,0,28,7500,1184.723606,245.887258,0,12
C12010,8.286935,0.727273,125,0,125,0,0.833333,0,0.75,0,0,10,3000,125.140043,82.820029,0.2,12
C12011,151.006318,1,1455.97,412.69,1043.28,0,0.916667,0.333333,0.833333,0,0,39,1800,1380.904206,156.994712,0.363636,12
C12012,2062.665478,1,518.17,71.9,446.27,1257.241177,1,0.166667,1,0.333333,12,35,4000,1049.378278,1100.812257,0,12
C12013,3666.676179,1,0,0,0,2461.891684,0,0,0,0.583333,19,0,4000,674.881553,1362.230185,0,12
C12014,1764.908055,0.727273,0,0,0,1552.832951,0,0,0,0.25,6,0,3666.666667,5126.650633,654.751791,0.125,12
C12015,2919.796228,1,217.9,118.9,99,0,1,0.083333,1,0,0,25,7500,832.687649,764.627545,0,12
C12016,1925.094714,1,5189.51,3609.24,1580.27,0,1,1,0.833333,0,0,102,7500,5851.06442,492.87619,0,12
C12017,5291.221238,1,2090.47,1965.41,125.06,1153.665768,0.5,0.5,0.416667,0.25,3,21,15000,1718.461993,1495.799354,0,12
C12018,107.13002,1,15.4,15.4,0,182.66132,0.083333,0.083333,0,0.333333,6,1,200,255.103798,198.933162,0,12
C12019,124.285688,1,662.4,108.71,553.69,0,1,0.222222,0.888889,0,0,23,1000,367.258695,134.119873,0.428571,9
C12020,6727.539699,1,711.72,617.4,94.32,6498.711722,1,0.916667,1,0.416667,12,23,8500,1303.904127,1834.59712,0,12
C12021,3007.470055,1,102.48,0,102.48,0,0.583333,0,0.583333,0,0,28,3000,561.592591,1691.887852,0,12
C12022,5715.854635,1,2173.99,1556.19,617.8,0,0.666667,0.583333,0.5,0,0,33,8500,1828.965006,1313.883915,0,12
C12023,274.038592,1,286.19,58,228.19,0,0.416667,0.083333,0.416667,0,0,7,1700,911.371697,179.244755,0,12
C12024,3476.603507,1,9683.28,7253.28,2430,0,0.75,0.5,0.25,0,0,15,12500,6084.947427,722.986478,0,12
C12025,1075.825135,1,32,32,0,1859.42106,0.083333,0.083333,0,0.666667,23,1,9000,2266.903508,385.237167,0,12
C12026,760.925748,1,360,0,360,3180.893742,1,0,0.888889,0.222222,4,9,5000,2312.470872,288.48652,0,9
C12027,51.427334,1,486.01,486.01,0,0,0.833333,0.833333,0,0,0,13,7000,544.044265,164.607409,0,12
C12028,1093.946163,1,0,0,0,18.482296,0,0,0,0.083333,1,0,1200,276.73092,283.18296,0,12
C12029,1630.620638,1,0,0,0,381.541722,0,0,0,0.166667,2,0,2100,1117.714796,459.782873,0,12
C12030,78.090426,1,243.48,0,243.48,0,1,0,1,0,0,12,1500,152.754759,157.90404,0.083333,12
C12031,3196.409012,1,2083.25,0,2083.25,0,0.75,0,0.666667,0,0,22,6000,641.03397,1268.590924,0,12
C12032,447.648987,0.363636,17.8,17.8,0,2429.819782,0.083333,0.083333,0,0.25,3,1,2500,9858.055448,737.68264,0.5,12
C12033,34.356451,0.545455,266.25,0,266.25,0,0.454545,0,0.454545,0,0,5,7500,338.565785,85.843124,0.5,11
C12034,1497.145968,0.875,0,0,0,4444.646515,0,0,0,0.375,8,0,2500,2986.36061,487.912459,0.166667,8
C12035,2156.616367,1,1695,0,1695,90.775238,0.333333,0,0.25,0.083333,1,10,2000,2194.901135,2095.016662,0,12
C12036,2023.72438,1,1103.86,253.99,849.87,0,1,0.25,1,0,0,34,6500,667.73252,537.415298,0,12
C12037,1454.551875,0.545455,0,0,0,3853.339512,0,0,0,0.25,10,0,4000,555.202392,693.582286,0,12
C12038,107.801738,1,922.64,876.3,46.34,0,1,1,0.083333,0,0,16,9500,912.762084,168.173968,0.181818,12
C12039,4333.59727,1,333.08,333.08,0,72.049232,0.416667,0.416667,0,0.083333,1,7,12500,1113.279765,1634.9904,0,12
C12040,49.869884,1,363.52,124.51,239.01,0,0.833333,0.166667,0.666667,0,0,11,9100,383.100848,175.869439,0.181818,12
C12041,0.001289,0.181818,96.12,0,96.12,0,0.833333,0,0.833333,0,0,10,1500,102.848649,0.019163,0,12
C12042,360.774263,1,2437.8,1788.3,649.5,0,1,1,0.5,0,0,30,7500,2204.789548,186.937922,0.083333,12
C12043,2675.418129,1,55,55,0,315.402389,0.083333,0.083333,0,0.25,3,1,3000,579.527874,1323.695647,0,12
C12044,2004.298844,1,1500,1500,0,0,0.083333,0.083333,0,0,0,1,3000,675.426241,672.964531,0,12
C12045,216.685655,0.545455,921.18,469.78,451.4,0,0.25,0.166667,0.166667,0,0,9,4500,892.146005,69.378949,0,12
C12046,7119.163663,1,1370.21,937.65,432.56,8527.393281,1,1,0.416667,0.5,10,18,12000,19143.03225,2618.798545,0,12
C12047,2720.458647,1,0,0,0,707.984403,0,0,0,0.333333,5,0,10000,1462.710828,748.95592,0,12
C12048,113.122729,1,987.23,0,987.23,0,1,0,1,0,0,17,2500,1081.54001,179.8235,1,12
C12049,610.678403,0.909091,3724.25,3301.53,422.72,72.477223,1,0.833333,1,0.083333,1,39,4000,6486.900601,173.296445,0.2,12
C12050,2097.470969,1,0,0,0,1546.052817,0,0,0,0.083333,2,0,3500,510.126277,558.162379,0,12
C12051,8435.192572,1,0,0,0,8419.83327,0,0,0,0.25,15,0,9000,10720.57047,3284.528716,0,12
C12052,1046.273731,1,420.89,45.65,375.24,0,1,0.083333,1,0,0,13,1000,616.193938,8289.636536,0,12
C12053,1590.712709,1,674.57,674.57,0,0,0.75,0.75,0,0,0,11,1600,830.768021,1017.533824,0,12
C12054,1513.075264,1,15704.04,12618.86,3085.18,0,1,0.916667,0.916667,0,0,185,3000,14399.70318,310.712671,0.916667,12
C12055,1683.116573,1,98,98,0,240.304769,0.083333,0.083333,0,0.166667,4,1,1800,554.101761,556.407341,0,12
C12056,2097.603234,1,963.21,963.21,0,0,1,1,0,0,0,11,2100,622.542212,1252.200387,0,6
C12057,1060.422892,0.818182,161.5,161.5,0,765.748489,0.166667,0.166667,0,0.166667,5,3,3700,2333.389981,475.983876,0.111111,12
C12058,3.03124,0.272727,37.65,37.65,0,0,0.083333,0.083333,0,0,0,1,7500,88.090034,56.690917,0,12
C12059,163.950974,0.777778,1014.21,264.42,749.79,268.071098,0.777778,0.444444,0.666667,0.111111,1,20,1500,938.36331,127.327376,0.6,9
C12060,2926.920514,1,1823.5,1686,137.5,236.898897,1,0.75,0.75,0.166667,2,23,7100,792.597997,1003.87006,0,12
C12061,1502.44469,1,0,0,0,152.14064,0,0,0,0.25,4,0,1600,404.150829,740.836747,0,12
C12062,74.825456,1,293.5,49,244.5,0,0.666667,0.083333,0.583333,0,0,11,1500,215.258602,138.420441,0.272727,12
C12063,398.341908,0.272727,0,0,0,3623.583341,0,0,0,0.083333,2,0,18000,7705.86499,166.965184,0,12
C12064,9355.739389,1,0,0,0,2286.927789,0,0,0,0.166667,4,0,10000,2335.88734,2531.968747,0,12
C12065,1644.496393,1,0,0,0,156.097738,0,0,0,0.083333,1,0,1950,542.414342,569.427263,0,12
C12066,8084.624525,1,0,0,0,4713.978717,0,0,0,0.583333,14,0,11000,1910.836769,3385.385063,0,12
C12067,1418.215497,1,1003.95,408.83,595.12,0,0.583333,0.166667,0.5,0,0,15,11000,2218.323066,454.602396,0,12
C12068,828.596569,1,1115,1115,0,0,0.083333,0.083333,0,0,0,1,1800,268.295902,289.110551,0,12
C12069,4232.350593,1,32.35,32.35,0,0,0.083333,0.083333,0,0,0,1,14000,1262.608728,1163.798856,0,12
C12070,1184.588701,1,704.4,0,704.4,61.069589,1,0,0.916667,0.083333,1,21,1200,810.831681,747.131941,0,12
C12071,3168.902659,0.857143,0,0,0,3854.441191,0,0,0,0.285714,6,0,4200,390.289118,935.43069,0,7
C12072,497.726827,1,1234.5,653,581.5,0,0.583333,0.333333,0.416667,0,0,14,3000,206.102367,382.086744,0,12
C12073,868.734126,1,463.01,373.65,89.36,546.682275,0.416667,0.25,0.25,0.166667,4,11,1000,254.635576,375.38376,0,12
C12074,996.619846,0.727273,581.8,520,61.8,0,0.25,0.083333,0.166667,0,0,3,8500,2088.919798,238.591204,0,12
C12075,498.761608,1,1159.15,119,1040.15,0,1,0.083333,1,0,0,28,4750,5978.807577,583.437092,0.083333,12
C12076,2551.023341,1,485.6,303.6,182,0,0.333333,0.083333,0.25,0,0,7,4500,478.461522,825.271126,0,12
C12077,1899.219514,1,0,0,0,3618.304773,0,0,0,0.25,4,0,8000,7823.096006,452.041254,0,12
C12078,5919.198579,1,9321.13,4678.79,4642.34,0,1,1,1,0,0,171,15000,7303.897866,1395.715133,0,12
C12079,1780.299975,1,1907.96,803.17,1104.79,727.608789,1,0.583333,1,0.333333,5,36,10000,2766.13064,391.624583,0,12
C12080,133.926073,0.272727,246.75,246.75,0,0,0.416667,0.416667,0,0,0,5,11000,7103.026842,151.26551,0,12
C12081,2567.090886,1,1875.54,546.14,1329.4,598.035427,1,0.333333,1,0.333333,5,52,3900,772.320791,632.994269,0,12
C12082,2522.043371,1,0,0,0,2504.271338,0,0,0,0.25,3,0,7000,519.343097,607.30396,0,12
C12083,7333.442833,1,320.8,0,320.8,9733.258025,0.833333,0,0.75,1,38,10,10000,2036.371171,2529.594963,0,12
C12084,763.992973,1,245,0,245,0,0.666667,0,0.583333,0,0,10,1500,1660.561025,344.810116,0,12
C12085,1193.434312,1,689.4,689.4,0,0,1,1,0,0,0,12,3500,328.171066,328.045032,0,12
C12086,1204.102388,1,1658.81,45.65,1613.16,804.558218,1,0.083333,1,0.083333,4,49,1000,3051.991292,3497.894585,0.083333,12
C12087,595.655746,1,6562.24,4892.43,1669.81,0,1,1,1,0,0,114,8000,6240.58958,219.062841,1,12
C12088,3006.594256,1,9362.96,5098.75,4264.21,0,1,0.916667,1,0,0,103,7500,7079.1781,645.403234,0,12
C12089,3.307286,0.181818,60,60,0,0,0.083333,0.083333,0,0,0,1,11000,1042.001588,,0,12
C12090,53.697916,1,114.49,114.49,0,0,0.083333,0.083333,0,0,0,1,7500,0,,0,12
C12091,2583.717108,1,1497.02,1497.02,0,1112.647386,0.75,0.75,0,0.25,5,14,4000,475.066734,848.769861,0,12
C12092,311.341555,0.909091,3721.39,3721.39,0,0,0.5,0.5,0,0,0,26,4000,4004.905569,156.580586,0.714286,12
C12093,556.43723,0.636364,403.3,303.1,100.2,0,0.666667,0.416667,0.333333,0,0,14,7500,1318.460544,129.682608,0,12
C12094,876.577775,1,1029.94,0,1029.94,0,1,0,1,0,0,18,2000,2221.896121,227.64056,0,12
C12095,1666.224023,1,720.48,0,720.48,1143.146657,0.833333,0,0.75,0.083333,2,15,2300,2473.619496,462.38019,0.083333,12
C12096,101.176482,1,807.66,325,482.66,0,0.916667,0.166667,0.666667,0,0,11,16000,699.466354,167.403184,0.583333,12
C12097,5408.754166,1,1207.24,979.36,227.88,3064.470065,0.166667,0.166667,0.083333,0.916667,20,18,7000,3130.304246,2767.052658,0,12
C12098,1050.085007,1,0,0,0,468.62986,0,0,0,0.25,6,0,1500,593.781355,242.578058,0,12
C12099,3811.587156,1,0,0,0,848.032831,0,0,0,0.083333,1,0,4500,1431.650735,1496.831824,0,12
C12100,1672.813954,1,299.83,117.39,182.44,113.720261,1,0.166667,0.916667,0.166667,2,21,1800,559.708549,523.962466,0,12
C12101,7105.801894,1,0,0,0,1648.096839,0,0,0,0.083333,8,0,7500,1400.282454,4486.832622,0,12
C12102,2316.11093,0.625,86.1,86.1,0,4106.834043,0.125,0.125,0,0.25,13,1,4500,447.991795,1309.847772,0,8
C12103,2377.742667,1,2527.04,796.66,1730.38,2056.332882,1,0.333333,1,0.333333,6,92,5000,1461.368469,1105.554363,0,12
C12104,1178.90161,1,150,0,150,0,0.416667,0,0.333333,0,0,5,1200,360.303696,410.225607,0,12
C12105,1007.362008,1,469.92,0,469.92,0,1,0,1,0,0,12,1000,716.423692,871.852779,0,12
C12107,1035.853615,1,69,69,0,1147.361897,0.083333,0.083333,0,0.333333,16,1,1200,1483.636625,469.230578,0,12
C12108,1709.693956,1,2,2,0,5246.296449,0.083333,0.083333,0,0.25,6,1,2500,4678.254753,464.860442,0.083333,12
C12109,2744.473705,1,529,529,0,3082.913762,0.166667,0.166667,0,0.416667,7,5,6000,914.280246,932.394545,0,12
C12110,4784.708882,1,5848.99,2604,3244.99,3503.547107,1,0.583333,1,0.166667,6,119,5000,9006.196318,4513.48893,0.083333,12
C12111,193.207812,1,1937.7,1937.7,0,0,1,1,0,0,0,30,2000,2100.802868,169.00964,0.916667,12
C12112,4612.935167,0.9,158.2,0,158.2,5391.599959,0.3,0,0.2,0.4,9,3,6000,756.247099,1379.468717,0,10
C12113,1294.25883,1,0,0,0,92.841595,0,0,0,0.083333,1,0,1500,308.886492,468.194223,0,12
C12114,3462.47534,0.909091,0,0,0,200.125461,0,0,0,0.416667,5,0,4500,5709.181577,1535.930262,0.1,12
C12115,7842.784061,1,5930.99,3862.79,2068.2,0,1,0.916667,1,0,0,168,11500,12493.77894,1780.353532,0,12
C12116,8.258214,0.545455,92.46,0,92.46,0,0.5,0,0.416667,0,0,6,300,127.082375,93.717243,0.75,12
C12117,3474.972612,1,324.18,293,31.18,0,0.333333,0.166667,0.25,0,0,6,9500,950.735955,867.128283,0,12
C12118,2928.480007,1,5747.76,4021.77,1725.99,0,1,0.583333,1,0,0,81,8000,4901.164291,788.689176,0,12
C12119,3433.295973,1,4342.07,4247.87,94.2,0,0.833333,0.666667,0.166667,0,0,20,11000,3903.861413,806.9871,0,12
C12120,913.520763,0.363636,0,0,0,2768.870906,0,0,0,0.083333,2,0,3000,384.809455,912.399567,0,12
C12121,1262.645703,1,329.9,257,72.9,0,0.333333,0.166667,0.166667,0,0,6,1800,905.863527,271.464874,0,12
C12122,4196.43487,1,90.01,90.01,0,1804.826917,0.166667,0.166667,0,0.25,3,3,8000,943.446254,1064.27255,0,12
C12124,1051.484848,1,3805.44,2715.52,1089.92,0,1,0.416667,1,0,0,24,1500,3818.15076,941.610478,0,12
C12125,44.525353,0.142857,554.16,500,54.16,292.924759,0.142857,0.142857,0.142857,0.142857,1,3,1200,0,,0,7
C12127,137.775633,1,0,0,0,1936.205406,0,0,0,0.166667,4,0,3000,2489.260383,69.124834,0.083333,12
C12128,2550.025268,0.857143,0,0,0,4946.958466,0,0,0,0.428571,8,0,10000,266.472386,708.09871,0,7
C12129,2828.765822,1,19.98,19.98,0,0,0.083333,0.083333,0,0,0,2,5500,593.220384,1159.310924,0,12
C12130,1452.469721,1,205.89,205.89,0,0,0.25,0.25,0,0,0,3,1600,501.655195,490.885882,0,12
C12131,2796.379188,1,44.7,0,44.7,4765.916305,0.285714,0,0.142857,0.428571,4,2,9000,7821.035049,422.308422,0,7
C12132,1414.878106,1,98.08,68.42,29.66,0,0.166667,0.166667,0.083333,0,0,3,1500,523.235492,535.880979,0,12
C12133,137.636267,1,1567.25,60.2,1507.05,0,1,0.083333,1,0,0,232,7000,1541.979811,190.253479,1,12
C12134,482.799015,0.818182,4240.41,4240.41,0,0,0.333333,0.333333,0,0,0,4,6000,6360.427012,127.311184,1,12
C12135,291.510745,1,698.91,75,623.91,79.010038,1,0.083333,1,0.083333,1,38,5000,684.699102,178.065401,0,12
C12136,4955.580535,1,0,0,0,3481.529635,0,0,0,0.916667,26,0,6500,1252.775151,1572.30984,0,12
C12137,876.366489,1,4537.12,4285.11,252.01,0,1,0.75,0.833333,0,0,56,2500,2689.043472,350.182281,0.333333,12
C12138,3250.621234,1,247.31,0,247.31,823.112588,0.583333,0,0.5,0.416667,6,7,4000,1016.490545,1014.858941,0,12
C12139,8.048086,0.272727,55.5,0,55.5,0,0.166667,0,0.166667,0,0,2,1200,318.843744,126.009475,0,12
C12140,788.9737,1,4574.79,4149.47,425.32,2604.900847,1,0.583333,0.833333,0.166667,4,46,9500,5097.91073,366.740483,0.083333,12
C12141,1364.528932,0.818182,0.01,0.01,0,5567.596649,0.090909,0.090909,0,0.272727,12,1,3000,4022.440372,520.255336,0.125,11
C12142,25.35204,1,355.16,0,355.16,0,1,0,0.916667,0,0,12,2500,357.776573,170.557326,0.75,12
